  2.50000E-02  1.38828E+00  9.25522E+00 -2.12877E-03 -8.51507E-02 -2.13124E-03 -8.52496E-02 -2.13124E-03 -8.52496E-02  1.00061E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.47625E+00 -2.67140E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14159E+00 -1.52954E-07  1.00000E+00  7.04055E-09 -2.30833E-07 -1.52954E-07  1.00000E+00  7.04055E-09 -1.80000E+02 -2.64516E-05  1.80000E+02  1.80000E+02 -1.80000E+02 -1.75272E-05 -1.56000E+07  1.56778E+07  0.00000E+00
  5.00000E-02  2.72957E+00  8.94193E+00 -2.12877E-03  2.93124E-09 -2.13124E-03  2.92955E-09 -2.13124E-03  2.94666E-09  9.93398E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.54097E+00 -3.02541E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14160E+00 -1.00051E-06  1.00000E+00  7.48747E-08 -1.51837E-06 -1.00051E-06  1.00000E+00  7.48747E-08 -1.80000E+02 -1.73993E-04  1.80000E+02  1.80000E+02 -1.80000E+02 -1.14650E-04 -1.96972E+06  1.90906E+06  0.00000E+00
  7.50000E-02  4.08616E+00  9.04392E+00 -5.79259E-03 -1.46553E-01 -5.78923E-03 -1.46320E-01 -5.78923E-03 -1.46320E-01  9.90943E-01  0.00000E+00  0.00000E+00  0.00000E+00 -1.18124E+00 -1.97330E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14160E+00 -2.47679E-06  1.00000E+00  3.02492E-07 -2.67324E-06 -2.47679E-06  1.00000E+00  3.02492E-07 -1.80000E+02 -3.06330E-04  1.80000E+02  1.80000E+02 -1.80000E+02 -2.83819E-04 -6.59240E+04  6.17310E+04  0.00000E+00
  1.00000E-01  5.50854E+00  9.48256E+00 -6.55666E-03 -3.05630E-02 -6.55011E-03 -3.04351E-02 -6.55011E-03 -3.04351E-02  9.92536E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.37463E+00 -5.40345E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14158E+00 -2.55368E-06  1.00000E+00  4.70699E-07  4.08097E-06 -2.55368E-06  1.00000E+00  4.70699E-07 -1.80000E+02  4.67645E-04  1.80000E+02  1.80000E+02  1.80000E+02 -2.92630E-04  1.55364E+06 -1.47142E+06  0.00000E+00
  1.25000E-01  6.99027E+00  9.87819E+00 -1.52163E-03  2.01402E-01 -1.51143E-03  2.01547E-01 -1.51144E-03  2.01547E-01  9.97472E-01  0.00000E+00  0.00000E+00  0.00000E+00 -9.08683E-01 -6.20480E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14154E+00 -4.94025E-07  1.00000E+00 -4.30321E-07  2.39999E-05 -4.94025E-07  1.00000E+00 -4.30321E-07  1.80000E+02  2.75019E-03  1.80000E+02 -1.80000E+02  1.79997E+02 -5.66111E-05 -1.28939E+06  1.28038E+06  0.00000E+00
  1.50000E-01  8.51541E+00  1.01676E+01  1.07484E-02  4.90799E-01  1.07658E-02  4.91091E-01  1.07658E-02  4.91091E-01  1.00454E+00  0.00000E+00  0.00000E+00  0.00000E+00  8.42740E-02 -3.32224E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14151E+00  3.17836E-08  1.00000E+00 -3.01273E-06  4.09775E-05  3.17836E-08  1.00000E+00 -3.01273E-06  1.80000E+02  4.69568E-03 -1.80000E+02 -1.80000E+02  1.79995E+02  3.64213E-06 -7.69454E+04  7.95955E+04  0.00000E+00
  1.75000E-01  1.00487E+01  1.02217E+01  3.08309E-02  8.03301E-01  3.08626E-02  8.03869E-01  3.08626E-02  8.03869E-01  1.01014E+00  0.00000E+00  0.00000E+00  0.00000E+00  3.80550E-01 -9.53046E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14153E+00 -1.86804E-06  1.00000E+00 -4.53448E-06  3.18522E-05 -1.86804E-06  1.00000E+00 -4.53448E-06  1.79999E+02  3.64999E-03  1.80000E+02 -1.79999E+02  1.79996E+02 -2.14062E-04  1.04246E+06 -1.10996E+06  0.00000E+00
  2.00000E-01  1.15625E+01  1.00919E+01  5.88693E-02  1.12154E+00  5.89201E-02  1.12230E+00  5.89201E-02  1.12230E+00  1.01259E+00  0.00000E+00  0.00000E+00  0.00000E+00 -6.23000E-01 -7.44783E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14158E+00 -1.46310E-06  1.00000E+00  5.95552E-07  4.88669E-06 -1.46310E-06  1.00000E+00  5.95552E-07 -1.80000E+02  5.59973E-04  1.80000E+02  1.80000E+02  1.79999E+02 -1.67659E-04 -8.44178E+05  9.03624E+05  0.00000E+00
  2.25000E-01  1.30306E+01  9.78743E+00  9.47953E-02  1.43704E+00  9.48650E-02  1.43780E+00  9.48650E-02  1.43780E+00  1.01183E+00  0.00000E+00  0.00000E+00  0.00000E+00  7.54987E-01 -1.48439E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14161E+00  2.00417E-07  1.00000E+00  1.39548E-05 -1.09211E-05  2.00417E-07  1.00000E+00  1.39548E-05 -1.79998E+02 -1.25146E-03 -1.80000E+02  1.79998E+02 -1.79999E+02  2.29661E-05 -7.39148E+04  7.81148E+04  0.00000E+00
  2.50000E-01  1.44566E+01  9.50670E+00  1.38439E-01  1.74573E+00  1.38527E-01  1.74650E+00  1.38527E-01  1.74650E+00  1.00901E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.49685E-01 -5.96599E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14161E+00 -1.69253E-06  1.00000E+00  2.85827E-05 -1.05736E-05 -1.69253E-06  1.00000E+00  2.85827E-05 -1.79997E+02 -1.21165E-03  1.80000E+02  1.79997E+02 -1.79999E+02 -1.93949E-04  6.98119E+05 -7.15528E+05  0.00000E+00
  2.75000E-01  1.58509E+01  9.29558E+00  1.89581E-01  2.04571E+00  1.89693E-01  2.04661E+00  1.89693E-01  2.04661E+00  1.00349E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.01032E-01 -2.26197E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14161E+00 -3.62848E-06  1.00000E+00  3.49440E-05 -9.02531E-06 -3.62848E-06  1.00000E+00  3.49440E-05 -1.79996E+02 -1.03422E-03  1.80000E+02  1.79996E+02 -1.79999E+02 -4.15793E-04 -5.53193E+05  5.50725E+05  0.00000E+00
  3.00000E-01  1.72271E+01  9.17428E+00  2.47985E-01  2.33614E+00  2.48120E-01  2.33707E+00  2.48120E-01  2.33707E+00  9.97393E-01  0.00000E+00  0.00000E+00  0.00000E+00  8.45877E-03 -2.01321E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14161E+00 -2.40801E-06  1.00000E+00  2.97407E-05 -1.01332E-05 -2.40801E-06  1.00000E+00  2.97407E-05 -1.79997E+02 -1.16117E-03  1.80000E+02  1.79997E+02 -1.79999E+02 -2.75937E-04 -6.51635E+04  6.34321E+04  0.00000E+00
  3.25000E-01  1.86050E+01  9.18604E+00  3.13404E-01  2.61676E+00  3.13563E-01  2.61773E+00  3.13563E-01  2.61773E+00  9.93321E-01  0.00000E+00  0.00000E+00  0.00000E+00 -6.77630E-01 -5.14735E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14162E+00 -2.08297E-06  1.00000E+00  1.70900E-05 -1.12570E-05 -2.08297E-06  1.00000E+00  1.70900E-05 -1.79998E+02 -1.28996E-03  1.80000E+02  1.79998E+02 -1.79999E+02 -2.38691E-04  4.66210E+05 -4.47901E+05  0.00000E+00
  3.50000E-01  1.99995E+01  9.29700E+00  3.85593E-01  2.88756E+00  3.85777E-01  2.88858E+00  3.85777E-01  2.88858E+00  9.92344E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.39363E-01  2.99301E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14162E+00 -3.93682E-06  1.00000E+00  4.36858E-06 -1.61380E-05 -3.93682E-06  1.00000E+00  4.36858E-06 -1.79999E+02 -1.84927E-03  1.80000E+02  1.79999E+02 -1.79998E+02 -4.51126E-04 -3.63290E+05  3.49470E+05  0.00000E+00
  3.75000E-01  2.14216E+01  9.48047E+00  4.64311E-01  3.14872E+00  4.64522E-01  3.14979E+00  4.64522E-01  3.14979E+00  9.96854E-01  0.00000E+00  0.00000E+00  0.00000E+00 -1.06430E-01 -1.52037E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14164E+00 -5.62695E-06  1.00000E+00 -2.03346E-06 -2.46691E-05 -5.62695E-06  1.00000E+00 -2.03346E-06  1.80000E+02 -2.82687E-03  1.79999E+02 -1.80000E+02 -1.79997E+02 -6.44801E-04 -5.50111E+04  5.35577E+04  0.00000E+00
  4.00000E-01  2.28743E+01  9.68465E+00  5.49322E-01  3.40047E+00  5.49562E-01  3.40159E+00  5.49562E-01  3.40159E+00  1.00572E+00  0.00000E+00  0.00000E+00  0.00000E+00 -2.06065E-01 -2.18085E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14165E+00 -5.59663E-06  1.00000E+00 -5.69757E-07 -2.82089E-05 -5.59663E-06  1.00000E+00 -5.69757E-07  1.80000E+02 -3.23250E-03  1.79999E+02 -1.80000E+02 -1.79997E+02 -6.41326E-04  3.10017E+05 -3.07782E+05  0.00000E+00
  4.25000E-01  2.43488E+01  9.83029E+00  6.40399E-01  3.64308E+00  6.40668E-01  3.64426E+00  6.40668E-01  3.64426E+00  1.01373E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.75075E-01 -1.08039E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14164E+00 -4.60543E-06  1.00000E+00  4.48308E-06 -2.15969E-05 -4.60543E-06  1.00000E+00  4.48308E-06 -1.79999E+02 -2.47483E-03  1.79999E+02  1.79999E+02 -1.79998E+02 -5.27743E-04 -2.39591E+05  2.42987E+05  0.00000E+00
  4.50000E-01  2.58320E+01  9.88798E+00  7.37320E-01  3.87684E+00  7.37620E-01  3.87809E+00  7.37625E-01  3.87829E+00  1.01541E+00  0.00000E+00  0.00000E+00  0.00000E+00 -2.04456E-01 -6.61935E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14161E+00 -5.76350E-06  1.00000E+00  6.82087E-06 -8.89070E-06 -5.76350E-06  1.00000E+00  6.82087E-06 -1.79999E+02 -1.01880E-03  1.79999E+02  1.79999E+02 -1.79999E+02 -6.60448E-04 -4.55201E+04  4.68596E+04  0.00000E+00
  4.75000E-01  2.73124E+01  9.86899E+00  8.39872E-01  4.10206E+00  8.40210E-01  4.10358E+00  8.40215E-01  4.10357E+00  1.01123E+00  0.00000E+00  0.00000E+00  0.00000E+00  6.60461E-02 -3.61381E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14159E+00 -7.73600E-06  1.00000E+00  2.50316E-06  2.35779E-06 -7.73600E-06  1.00000E+00  2.50316E-06 -1.80000E+02  2.70183E-04  1.79999E+02  1.80000E+02  1.80000E+02 -8.86480E-04  2.04772E+05 -2.12034E+05  0.00000E+00
  5.00000E-01  2.87775E+01  9.76791E+00  9.47847E-01  4.31902E+00  9.48225E-01  4.32061E+00  9.48230E-01  4.32061E+00  1.00355E+00  0.00000E+00  0.00000E+00  0.00000E+00  2.49483E-01 -5.09816E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14158E+00 -8.13762E-06  1.00000E+00 -8.32439E-06  7.36855E-06 -8.13762E-06  1.00000E+00 -8.32439E-06  1.79999E+02  8.44374E-04  1.79999E+02 -1.79999E+02  1.79999E+02 -9.32503E-04 -1.59220E+05  1.64550E+05  0.00000E+00
  5.25000E-01  3.02180E+01  9.60273E+00  1.06105E+00  4.52803E+00  1.06147E+00  4.52969E+00  1.06147E+00  4.52968E+00  9.94325E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.79602E-01 -9.96811E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14158E+00 -1.01537E-05  1.00000E+00 -2.14215E-05  6.98563E-06 -1.01537E-05  1.00000E+00 -2.14215E-05  1.79998E+02  8.00494E-04  1.79999E+02 -1.79998E+02  1.79999E+02 -1.16353E-03 -3.75244E+04  3.83835E+04  0.00000E+00
  5.50000E-01  3.16321E+01  9.42777E+00  1.17928E+00  4.72936E+00  1.17974E+00  4.73109E+00  1.17975E+00  4.73109E+00  9.86924E-01  0.00000E+00  0.00000E+00  0.00000E+00  5.57834E-01 -1.35300E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14158E+00 -1.38926E-05  1.00000E+00 -3.01830E-05  5.32186E-06 -1.38926E-05  1.00000E+00 -3.01830E-05  1.79997E+02  6.09840E-04  1.79998E+02 -1.79997E+02  1.79999E+02 -1.59198E-03  1.33784E+05 -1.34533E+05  0.00000E+00
  5.75000E-01  3.30238E+01  9.27795E+00  1.30236E+00  4.92330E+00  1.30287E+00  4.92510E+00  1.30288E+00  4.92509E+00  9.83050E-01  0.00000E+00  0.00000E+00  0.00000E+00  3.87121E-01 -8.68864E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14158E+00 -1.56599E-05  1.00000E+00 -2.94294E-05  4.57227E-06 -1.56599E-05  1.00000E+00 -2.94294E-05  1.79997E+02  5.23944E-04  1.79998E+02 -1.79997E+02  1.79999E+02 -1.79450E-03 -1.07182E+05  1.05818E+05  0.00000E+00
  6.00000E-01  3.44009E+01  9.18083E+00  1.43012E+00  5.11011E+00  1.43068E+00  5.11229E+00  1.43068E+00  5.11228E+00  9.83970E-01  0.00000E+00  0.00000E+00  0.00000E+00  3.54440E-01 -2.47376E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14158E+00 -1.45635E-05  1.00000E+00 -1.88408E-05  4.51668E-06 -1.45635E-05  1.00000E+00 -1.88408E-05  1.79998E+02  5.17574E-04  1.79998E+02 -1.79998E+02  1.79999E+02 -1.66885E-03 -3.12219E+04  3.03347E+04  0.00000E+00
  6.25000E-01  3.57757E+01  9.16488E+00  1.56237E+00  5.29005E+00  1.56299E+00  5.29229E+00  1.56299E+00  5.29228E+00  9.88690E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.72748E-01  2.54090E-02  0.00000E+00  1.20000E+01  0.00000E+00  3.14158E+00 -1.20566E-05  1.00000E+00 -3.47729E-06  4.35362E-06 -1.20566E-05  1.00000E+00 -3.47729E-06  1.80000E+02  4.98888E-04  1.79999E+02 -1.80000E+02  1.79999E+02 -1.38159E-03  8.58140E+04 -8.25028E+04  0.00000E+00
  6.50000E-01  3.71616E+01  9.23974E+00  1.69895E+00  5.46338E+00  1.69963E+00  5.46567E+00  1.69963E+00  5.46566E+00  9.96345E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.03321E-01  1.12634E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14159E+00 -1.06086E-05  1.00000E+00  8.88995E-06  2.08812E-06 -1.06086E-05  1.00000E+00  8.88995E-06 -1.79999E+02  2.39281E-04  1.79999E+02  1.79999E+02  1.80000E+02 -1.21566E-03 -7.36586E+04  7.06933E+04  0.00000E+00
  6.75000E-01  3.85713E+01  9.39746E+00  1.83971E+00  5.63033E+00  1.84045E+00  5.63268E+00  1.84045E+00  5.63267E+00  1.00444E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.89356E-01  2.13053E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14160E+00 -9.40508E-06  1.00000E+00  1.21724E-05 -3.99181E-06 -9.40508E-06  1.00000E+00  1.21724E-05 -1.79999E+02 -4.57428E-04  1.79999E+02  1.79999E+02 -1.80000E+02 -1.07774E-03 -2.65076E+04  2.56483E+04  0.00000E+00
  7.00000E-01  4.00130E+01  9.61190E+00  1.98449E+00  5.79114E+00  1.98528E+00  5.79355E+00  1.98529E+00  5.79353E+00  1.00946E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.18297E-01  3.07083E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14162E+00 -6.98696E-06  1.00000E+00  5.45142E-06 -1.22659E-05 -6.98696E-06  1.00000E+00  5.45142E-06 -1.79999E+02 -1.40557E-03  1.79999E+02  1.79999E+02 -1.79999E+02 -8.00646E-04  5.32990E+04 -5.24515E+04  0.00000E+00
  7.25000E-01  4.14866E+01  9.82351E+00  2.13314E+00  5.94603E+00  2.13401E+00  5.94891E+00  2.13401E+00  5.94889E+00  1.01071E+00  0.00000E+00  0.00000E+00  0.00000E+00  3.58306E-02  3.75707E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14163E+00 -6.15901E-06  1.00000E+00 -6.83409E-06 -1.90778E-05 -6.15901E-06  1.00000E+00 -6.83409E-06  1.79999E+02 -2.18615E-03  1.79999E+02 -1.79999E+02 -1.79998E+02 -7.05771E-04 -5.22222E+04  5.25645E+04  0.00000E+00
  7.50000E-01  4.29813E+01  9.96523E+00  2.28552E+00  6.09522E+00  2.28646E+00  6.09813E+00  2.28646E+00  6.09812E+00  1.00813E+00  0.00000E+00  0.00000E+00  0.00000E+00 -2.60518E-02  4.24187E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14164E+00 -6.67077E-06  1.00000E+00 -1.80057E-05 -2.20064E-05 -6.67077E-06  1.00000E+00 -1.80057E-05  1.79998E+02 -2.52175E-03  1.79999E+02 -1.79998E+02 -1.79997E+02 -7.64414E-04 -2.31554E+04  2.38203E+04  0.00000E+00
  7.75000E-01  4.44800E+01  9.99072E+00  2.44149E+00  6.23892E+00  2.44251E+00  6.24187E+00  2.44251E+00  6.24185E+00  1.00456E+00  0.00000E+00  0.00000E+00  0.00000E+00 -2.08170E-01  3.69746E-01  0.00000E+00  1.20000E+01  0.00000E+00  3.14163E+00 -5.47452E-06  1.00000E+00 -2.32876E-05 -2.09109E-05 -5.47452E-06  1.00000E+00 -2.32876E-05  1.79997E+02 -2.39621E-03  1.79999E+02 -1.79997E+02 -1.79998E+02 -6.27334E-04  3.11538E+04 -3.25107E+04  0.00000E+00
